id,cp,ville,adresse,lat,lon,dist_km,pop
93130002,93130,Noisy-le-Sec,5 RUE DE LA CHASSE,48.88048,2.45242,10.88,R
94130003,94130,Nogent-sur-Marne,"128, BOULEVARD DE STRASBOURG",48.843,2.486,10.88,R
92110010,92110,CLICHY,143/145 BLD JEAN JAURES,48.907,2.301,10.89,R
92400006,92400,COURBEVOIE,41 Quai du Président Paul Doumer,48.89402,2.26003,10.89,R
92400016,92400,COURBEVOIE,41 QUAI PAUL DOUMER,48.894,2.26,10.89,R
92210003,92210,Saint-Cloud,24 Rue Pasteur,48.842,2.202,10.9,R
93400007,93400,Saint-Ouen,23 Boulevard Victor Hugo,48.911,2.332,10.9,R
94190007,94190,Villeneuve-Saint-Georges,232 RUE DE PARIS,48.74205,2.44691,10.92,R
94190005,94190,VILLENEUVE-SAINT-GEORGES,232 Rue de Paris,48.742,2.447,10.93,R
92370001,92370,CHAVILLE,484 Avenue Roger Salengro,48.8167,2.19491,10.95,R
92370002,92370,CHAVILLE,484 RUE ROGER SALENGRO,48.8167,2.19491,10.95,R
92400013,92400,Courbevoie,82 Quai du Maréchal Joffre,48.902,2.278,10.99,R
94100008,94100,SAINT-MAUR-DES-FOSSéS,64 Avenue Foch,48.80158,2.4934,10.99,R
94500012,94500,Champigny-sur-Marne,97 AVENUE DU GENERAL DE GAULLE,48.8231,2.49394,11.0,R
94500013,94500,Champigny-sur-Marne,97 avenue du Général de Gaulle,48.82312,2.49393,11.0,R
94500014,94500,Champigny-sur-Marne,97 AVENUE GENERAL DE GAULLE,48.823,2.494,11.01,R
93210003,93210,La plaine-saint-denis,207-213 AVENUE DU PDT WILSON,48.912,2.358,11.02,R
93300007,93300,AUBERVILLIERS,62 avenue de la Republique,48.90859,2.38573,11.02,R
93210002,93210,SAINT DENIS,207 AVENUE DU PRESIDENT WILSON,48.91232,2.35758,11.05,R
