day,fuel,ceiling,nat_n,nat_cap,nat_below,loc_n,loc_cap,loc_below
2025-11-15,SP98,1.99,8129,83,7813,66,0,66
2025-11-16,E10,1.99,7596,4,7530,68,0,68
2025-11-16,Gazole,2.25,9619,0,9619,73,0,73
2025-11-16,SP98,1.99,8129,83,7813,66,0,66
2025-11-17,E10,1.99,7596,2,7535,68,0,68
2025-11-17,Gazole,2.25,9619,0,9619,73,0,73
2025-11-17,SP98,1.99,8130,85,7811,66,0,66
2025-11-18,E10,1.99,7599,2,7530,68,0,68
2025-11-18,Gazole,2.25,9622,0,9622,73,0,73
2025-11-18,SP98,1.99,8131,83,7804,66,0,66
2025-11-19,E10,1.99,7599,3,7530,68,0,68
2025-11-19,Gazole,2.25,9623,0,9623,73,0,73
2025-11-19,SP98,1.99,8131,82,7799,66,0,66
2025-11-20,E10,1.99,7599,3,7533,68,0,68
2025-11-20,Gazole,2.25,9624,0,9624,73,0,73
2025-11-20,SP98,1.99,8132,81,7803,66,0,66
2025-11-21,E10,1.99,7600,3,7532,68,0,68
2025-11-21,Gazole,2.25,9624,0,9624,73,0,73
2025-11-21,SP98,1.99,8131,81,7808,66,0,66
2025-11-22,E10,1.99,7600,3,7532,68,0,68
2025-11-22,Gazole,2.25,9624,0,9624,73,0,73
2025-11-22,SP98,1.99,8131,79,7817,66,0,66
2025-11-23,E10,1.99,7600,3,7532,68,0,68
2025-11-23,Gazole,2.25,9624,0,9624,73,0,73
2025-11-23,SP98,1.99,8131,79,7817,66,0,66
2025-11-24,E10,1.99,7601,3,7537,68,0,68
2025-11-24,Gazole,2.25,9624,0,9624,73,0,73
2025-11-24,SP98,1.99,8131,79,7818,66,0,66
2025-11-25,E10,1.99,7601,3,7542,68,0,68
2025-11-25,Gazole,2.25,9625,0,9625,73,0,73
2025-11-25,SP98,1.99,8131,77,7824,66,0,66
2025-11-26,E10,1.99,7604,3,7553,68,0,68
2025-11-26,Gazole,2.25,9627,0,9627,73,0,73
2025-11-26,SP98,1.99,8133,73,7841,66,0,66
2025-11-27,E10,1.99,7605,2,7556,68,0,68
2025-11-27,Gazole,2.25,9627,0,9627,73,0,73
2025-11-27,SP98,1.99,8133,69,7851,66,0,66
2025-11-28,E10,1.99,7605,2,7552,68,0,68
2025-11-28,Gazole,2.25,9627,0,9627,73,0,73
2025-11-28,SP98,1.99,8134,71,7850,66,0,66
2025-11-29,E10,1.99,7605,2,7554,68,0,68
2025-11-29,Gazole,2.25,9626,0,9626,73,0,73
2025-11-29,SP98,1.99,8133,71,7846,66,0,66
2025-11-30,E10,1.99,7604,2,7553,68,0,68
2025-11-30,Gazole,2.25,9626,0,9626,73,0,73
2025-11-30,SP98,1.99,8133,71,7846,66,0,66
2025-12-01,E10,1.99,7606,2,7557,68,0,68
2025-12-01,Gazole,2.25,9626,0,9626,73,0,73
2025-12-01,SP98,1.99,8132,71,7846,66,0,66
2025-12-02,E10,1.99,7607,2,7559,68,0,68
2025-12-02,Gazole,2.25,9627,0,9627,73,0,73
2025-12-02,SP98,1.99,8135,69,7855,66,0,66
2025-12-03,E10,1.99,7608,2,7560,68,0,68
2025-12-03,Gazole,2.25,9628,0,9628,73,0,73
2025-12-03,SP98,1.99,8136,69,7855,66,0,66
2025-12-04,E10,1.99,7608,1,7563,68,0,68
2025-12-04,Gazole,2.25,9628,0,9628,73,0,73
2025-12-04,SP98,1.99,8136,70,7859,66,0,66
2025-12-05,E10,1.99,7610,1,7560,68,0,68
2025-12-05,Gazole,2.25,9631,0,9631,73,0,73
2025-12-05,SP98,1.99,8139,69,7863,66,0,66
2025-12-06,E10,1.99,7610,1,7560,68,0,68
2025-12-06,Gazole,2.25,9632,0,9632,73,0,73
2025-12-06,SP98,1.99,8140,68,7868,66,0,66
2025-12-07,E10,1.99,7610,1,7560,68,0,68
2025-12-07,Gazole,2.25,9632,0,9632,73,0,73
2025-12-07,SP98,1.99,8140,68,7868,66,0,66
2025-12-08,E10,1.99,7612,1,7565,68,0,68
2025-12-08,Gazole,2.25,9635,0,9635,73,0,73
2025-12-08,SP98,1.99,8143,68,7873,66,0,66
2025-12-09,E10,1.99,7613,1,7565,68,0,68
2025-12-09,Gazole,2.25,9635,0,9635,73,0,73
2025-12-09,SP98,1.99,8144,56,7889,66,0,66
2025-12-10,E10,1.99,7615,3,7571,68,0,68
2025-12-10,Gazole,2.25,9635,0,9635,73,0,73
2025-12-10,SP98,1.99,8145,59,7891,66,0,66
2025-12-11,E10,1.99,7615,5,7574,68,0,68
2025-12-11,Gazole,2.25,9634,0,9634,73,0,73
2025-12-11,SP98,1.99,8144,52,7895,66,0,66
2025-12-12,E10,1.99,7619,1,7573,68,0,68
2025-12-12,Gazole,2.25,9636,0,9636,73,0,73
2025-12-12,SP98,1.99,8146,50,7913,66,0,66
2025-12-13,E10,1.99,7618,1,7572,68,0,68
2025-12-13,Gazole,2.25,9636,0,9636,73,0,73
2025-12-13,SP98,1.99,8146,49,7921,66,0,66
2025-12-14,E10,1.99,7618,1,7572,68,0,68
2025-12-14,Gazole,2.25,9633,0,9633,73,0,73
2025-12-14,SP98,1.99,8143,48,7919,66,0,66
2025-12-15,E10,1.99,7618,1,7596,68,0,68
2025-12-15,Gazole,2.25,9632,0,9632,73,0,73
2025-12-15,SP98,1.99,8143,48,7919,66,0,66
2025-12-16,E10,1.99,7620,1,7603,68,0,68
2025-12-16,Gazole,2.25,9634,0,9634,73,0,73
2025-12-16,SP98,1.99,8144,42,7929,66,0,66
2025-12-17,E10,1.99,7621,1,7605,68,0,68
2025-12-17,Gazole,2.25,9634,0,9634,73,0,73
2025-12-17,SP98,1.99,8144,42,7936,66,0,66
2025-12-18,E10,1.99,7622,1,7605,68,0,68
2025-12-18,Gazole,2.25,9635,0,9635,73,0,73
2025-12-18,SP98,1.99,8143,35,7944,66,0,66
2025-12-19,E10,1.99,7623,1,7580,68,0,68
2025-12-19,Gazole,2.25,9636,0,9636,73,0,73
2025-12-19,SP98,1.99,8145,30,7954,66,0,66
2025-12-20,E10,1.99,7623,1,7579,68,0,68
2025-12-20,Gazole,2.25,9636,0,9636,73,0,73
2025-12-20,SP98,1.99,8145,23,7969,66,0,66
2025-12-21,E10,1.99,7620,1,7576,68,0,68
2025-12-21,Gazole,2.25,9631,0,9631,73,0,73
2025-12-21,SP98,1.99,8142,23,7965,66,0,66
2025-12-22,E10,1.99,7622,1,7607,68,0,68
2025-12-22,Gazole,2.25,9632,0,9632,73,0,73
2025-12-22,SP98,1.99,8144,23,7966,66,0,66
2025-12-23,E10,1.99,7622,1,7606,68,0,68
2025-12-23,Gazole,2.25,9632,0,9632,73,0,73
2025-12-23,SP98,1.99,8145,25,7967,66,0,66
2025-12-24,E10,1.99,7623,1,7607,68,0,68
2025-12-24,Gazole,2.25,9633,0,9633,73,0,73
2025-12-24,SP98,1.99,8148,16,7985,66,0,66
2025-12-25,E10,1.99,7622,2,7605,68,0,68
2025-12-25,Gazole,2.25,9632,0,9632,73,0,73
2025-12-25,SP98,1.99,8148,20,7983,66,0,66
2025-12-26,E10,1.99,7623,1,7581,68,0,68
2025-12-26,Gazole,2.25,9631,0,9631,73,0,73
2025-12-26,SP98,1.99,8148,20,7985,66,0,66
2025-12-27,E10,1.99,7624,1,7582,68,0,68
2025-12-27,Gazole,2.25,9631,0,9631,73,0,73
2025-12-27,SP98,1.99,8148,19,7988,66,0,66
2025-12-28,E10,1.99,7625,1,7583,68,0,68
2025-12-28,Gazole,2.25,9631,0,9631,73,0,73
2025-12-28,SP98,1.99,8149,19,7989,66,0,66
2025-12-29,E10,1.99,7625,2,7606,68,0,68
2025-12-29,Gazole,2.25,9631,0,9631,73,0,73
2025-12-29,SP98,1.99,8147,17,7989,66,0,66
2025-12-30,E10,1.99,7625,1,7608,68,0,68
2025-12-30,Gazole,2.25,9631,0,9631,73,0,73
2025-12-30,SP98,1.99,8148,17,7990,66,0,66
2025-12-31,E10,1.99,7625,1,7601,68,0,68
2025-12-31,Gazole,2.25,9631,0,9631,73,0,73
2025-12-31,SP98,1.99,8148,16,7993,66,0,66
2026-01-01,E10,1.99,7623,1,7579,67,0,67
2026-01-01,Gazole,2.25,9629,0,9629,72,0,72
2026-01-01,SP98,1.99,8146,20,7983,65,0,65
2026-01-02,E10,1.99,7622,1,7573,67,0,67
2026-01-02,Gazole,2.25,9630,0,9630,72,0,72
2026-01-02,SP98,1.99,8144,20,7966,65,0,65
2026-01-03,E10,1.99,7622,1,7573,67,0,67
2026-01-03,Gazole,2.25,9630,0,9630,72,0,72
2026-01-03,SP98,1.99,8144,20,7960,65,0,65
2026-01-04,E10,1.99,7620,1,7571,67,0,67
2026-01-04,Gazole,2.25,9627,0,9627,72,0,72
2026-01-04,SP98,1.99,8142,20,7958,65,0,65
2026-01-05,E10,1.99,7620,1,7575,67,0,67
2026-01-05,Gazole,2.25,9625,0,9625,72,0,72
2026-01-05,SP98,1.99,8139,20,7967,65,0,65
2026-01-06,E10,1.99,7623,1,7580,67,0,67
2026-01-06,Gazole,2.25,9628,0,9628,72,0,72
2026-01-06,SP98,1.99,8142,30,7958,65,0,65
2026-01-07,E10,1.99,7623,1,7581,67,0,67
2026-01-07,Gazole,2.25,9630,0,9629,72,0,71
2026-01-07,SP98,1.99,8143,33,7955,65,0,65
2026-01-08,E10,1.99,7622,1,7582,67,0,67
2026-01-08,Gazole,2.25,9629,0,9629,72,0,72
2026-01-08,SP98,1.99,8142,32,7956,65,0,65
2026-01-09,E10,1.99,7623,3,7583,67,0,67
2026-01-09,Gazole,2.25,9630,0,9630,72,0,72
2026-01-09,SP98,1.99,8143,31,7958,65,0,65
2026-01-10,E10,1.99,7623,3,7583,67,0,67
2026-01-10,Gazole,2.25,9630,0,9630,72,0,72
2026-01-10,SP98,1.99,8143,26,7964,65,0,65
2026-01-11,E10,1.99,7622,3,7582,67,0,67
2026-01-11,Gazole,2.25,9630,0,9630,72,0,72
2026-01-11,SP98,1.99,8143,26,7964,65,0,65
2026-01-12,E10,1.99,7623,1,7585,67,0,67
2026-01-12,Gazole,2.25,9628,0,9628,72,0,72
2026-01-12,SP98,1.99,8142,26,7963,65,0,65
2026-01-13,E10,1.99,7625,1,7587,67,0,67
2026-01-13,Gazole,2.25,9630,0,9630,72,0,72
2026-01-13,SP98,1.99,8143,27,7960,65,0,65
2026-01-14,E10,1.99,7627,1,7589,67,0,67
2026-01-14,Gazole,2.25,9632,0,9632,72,0,72
2026-01-14,SP98,1.99,8145,30,7961,65,0,65
2026-01-15,E10,1.99,7629,1,7591,67,0,67
2026-01-15,Gazole,2.25,9633,0,9633,72,0,72
2026-01-15,SP98,1.99,8147,35,7950,65,0,65
2026-01-16,E10,1.99,7628,1,7587,67,0,67
2026-01-16,Gazole,2.25,9629,0,9629,72,0,72
2026-01-16,SP98,1.99,8145,34,7946,65,0,65
2026-01-17,E10,1.99,7629,1,7588,67,0,67
2026-01-17,Gazole,2.25,9624,0,9624,72,0,72
2026-01-17,SP98,1.99,8141,33,7945,65,0,65
2026-01-18,E10,1.99,7627,1,7586,67,0,67
2026-01-18,Gazole,2.25,9620,0,9620,72,0,72
2026-01-18,SP98,1.99,8138,33,7942,65,0,65
2026-01-19,E10,1.99,7627,1,7591,67,0,67
2026-01-19,Gazole,2.25,9616,0,9616,72,0,72
2026-01-19,SP98,1.99,8132,33,7935,65,0,65
2026-01-20,E10,1.99,7628,1,7592,67,0,67
2026-01-20,Gazole,2.25,9617,0,9617,72,0,72
2026-01-20,SP98,1.99,8132,31,7939,65,0,65
2026-01-21,E10,1.99,7628,1,7591,67,0,67
2026-01-21,Gazole,2.25,9616,0,9616,72,0,72
2026-01-21,SP98,1.99,8133,30,7943,65,0,65
2026-01-22,E10,1.99,7628,1,7591,67,0,67
2026-01-22,Gazole,2.25,9610,0,9610,72,0,72
2026-01-22,SP98,1.99,8130,37,7930,65,0,65
2026-01-23,E10,1.99,7630,1,7589,67,0,67
2026-01-23,Gazole,2.25,9608,0,9608,72,0,72
2026-01-23,SP98,1.99,8128,35,7929,65,0,65
2026-01-24,E10,1.99,7623,1,7581,66,0,66
2026-01-24,Gazole,2.25,9601,0,9601,71,0,71
2026-01-24,SP98,1.99,8123,37,7922,64,0,64
2026-01-25,E10,1.99,7622,1,7580,66,0,66
2026-01-25,Gazole,2.25,9599,0,9599,71,0,71
2026-01-25,SP98,1.99,8122,37,7921,64,0,64
2026-01-26,E10,1.99,7618,1,7581,66,0,66
2026-01-26,Gazole,2.25,9593,0,9593,71,0,71
2026-01-26,SP98,1.99,8116,37,7917,64,0,64
2026-01-27,E10,1.99,7614,1,7578,66,0,66
2026-01-27,Gazole,2.25,9588,0,9587,71,0,71
2026-01-27,SP98,1.99,8110,34,7921,64,0,64
2026-01-28,E10,1.99,7615,1,7579,66,0,66
2026-01-28,Gazole,2.25,9589,0,9588,71,0,71
2026-01-28,SP98,1.99,8112,34,7922,64,0,64
2026-01-29,E10,1.99,7602,1,7565,66,0,66
2026-01-29,Gazole,2.25,9575,0,9574,71,0,71
2026-01-29,SP98,1.99,8101,35,7910,64,0,64
2026-01-30,E10,1.99,7586,1,7544,66,0,66
2026-01-30,Gazole,2.25,9555,0,9555,71,0,71
2026-01-30,SP98,1.99,8086,34,7896,64,0,64
2026-01-31,E10,1.99,7457,1,7418,64,0,64
2026-01-31,Gazole,2.25,9417,0,9417,69,0,69
2026-01-31,SP98,1.99,8001,35,7823,62,0,62
2026-02-01,E10,1.99,7457,1,7418,64,0,64
2026-02-01,Gazole,2.25,9417,0,9417,69,0,69
2026-02-01,SP98,1.99,8001,35,7822,62,0,62
2026-02-02,E10,1.99,7459,1,7425,64,0,64
2026-02-02,Gazole,2.25,9419,0,9419,69,0,69
2026-02-02,SP98,1.99,8004,35,7825,62,0,62
2026-02-03,E10,1.99,7460,1,7427,64,0,64
2026-02-03,Gazole,2.25,9421,0,9421,69,0,69
2026-02-03,SP98,1.99,8007,34,7824,62,0,62
2026-02-04,E10,1.99,7461,1,7428,64,0,64
2026-02-04,Gazole,2.25,9422,0,9422,69,0,69
2026-02-04,SP98,1.99,8010,34,7828,62,0,62
2026-02-05,E10,1.99,7462,1,7427,64,0,64
2026-02-05,Gazole,2.25,9423,0,9423,69,0,69
2026-02-05,SP98,1.99,8011,34,7828,62,0,62
2026-02-06,E10,1.99,7463,1,7420,64,0,64
2026-02-06,Gazole,2.25,9423,0,9423,69,0,69
2026-02-06,SP98,1.99,8012,29,7837,62,0,62
2026-02-07,E10,1.99,7464,1,7415,64,0,64
2026-02-07,Gazole,2.25,9425,0,9425,69,0,69
2026-02-07,SP98,1.99,8014,28,7840,62,0,62
2026-02-08,E10,1.99,7464,1,7415,64,0,64
2026-02-08,Gazole,2.25,9425,0,9425,69,0,69
2026-02-08,SP98,1.99,8014,28,7840,62,0,62
2026-02-09,E10,1.99,7467,1,7423,64,0,64
2026-02-09,Gazole,2.25,9427,0,9427,69,0,69
2026-02-09,SP98,1.99,8017,29,7842,62,0,62
2026-02-10,E10,1.99,7468,1,7426,64,0,64
2026-02-10,Gazole,2.25,9427,0,9427,69,0,69
2026-02-10,SP98,1.99,8017,29,7839,62,0,62
2026-02-11,E10,1.99,7468,1,7424,64,0,64
2026-02-11,Gazole,2.25,9428,0,9428,69,0,69
2026-02-11,SP98,1.99,8017,35,7827,62,0,62
2026-02-12,E10,1.99,7468,1,7423,64,0,64
2026-02-12,Gazole,2.25,9428,0,9428,69,0,69
2026-02-12,SP98,1.99,8017,47,7806,62,0,62
2026-02-13,E10,1.99,7470,1,7422,64,0,64
2026-02-13,Gazole,2.25,9429,0,9429,69,0,69
2026-02-13,SP98,1.99,8019,43,7810,62,0,62
2026-02-14,E10,1.99,7471,1,7423,64,0,64
2026-02-14,Gazole,2.25,9429,0,9429,69,0,69
2026-02-14,SP98,1.99,8019,41,7814,62,0,62
2026-02-15,E10,1.99,7470,1,7422,64,0,64
2026-02-15,Gazole,2.25,9429,0,9429,69,0,69
2026-02-15,SP98,1.99,8018,41,7814,62,0,62
2026-02-16,E10,1.99,7471,1,7425,64,0,64
2026-02-16,Gazole,2.25,9428,0,9428,69,0,69
2026-02-16,SP98,1.99,8018,41,7814,62,0,62
2026-02-17,E10,1.99,7471,1,7427,64,0,64
2026-02-17,Gazole,2.25,9430,0,9430,69,0,69
2026-02-17,SP98,1.99,8019,41,7815,62,0,62
2026-02-18,E10,1.99,7475,1,7431,64,0,64
2026-02-18,Gazole,2.25,9432,0,9432,69,0,69
2026-02-18,SP98,1.99,8021,41,7819,62,0,62
2026-02-19,E10,1.99,7474,1,7430,64,0,64
2026-02-19,Gazole,2.25,9433,0,9433,69,0,69
2026-02-19,SP98,1.99,8021,41,7819,62,0,62
2026-02-20,E10,1.99,7475,1,7425,64,0,64
2026-02-20,Gazole,2.25,9433,0,9433,69,0,69
2026-02-20,SP98,1.99,8021,51,7801,62,0,62
2026-02-21,E10,1.99,7475,1,7423,64,0,64
2026-02-21,Gazole,2.25,9434,0,9434,69,0,69
2026-02-21,SP98,1.99,8022,51,7801,62,0,62
2026-02-22,E10,1.99,7475,1,7423,64,0,64
2026-02-22,Gazole,2.25,9433,0,9433,69,0,69
2026-02-22,SP98,1.99,8022,51,7801,62,0,62
2026-02-23,E10,1.99,7478,1,7428,64,0,64
2026-02-23,Gazole,2.25,9434,0,9434,69,0,69
2026-02-23,SP98,1.99,8025,51,7801,62,0,62
2026-02-24,E10,1.99,7478,1,7428,64,0,64
2026-02-24,Gazole,2.25,9434,0,9434,69,0,69
2026-02-24,SP98,1.99,8025,58,7790,62,0,62
2026-02-25,E10,1.99,7478,2,7426,64,0,64
2026-02-25,Gazole,2.25,9434,0,9434,69,0,69
2026-02-25,SP98,1.99,8025,59,7790,62,0,62
2026-02-26,E10,1.99,7478,2,7423,64,0,64
2026-02-26,Gazole,2.25,9434,0,9434,69,0,69
2026-02-26,SP98,1.99,8025,60,7778,62,0,62
2026-02-27,E10,1.99,7479,2,7414,64,0,64
2026-02-27,Gazole,2.25,9435,0,9435,69,0,69
2026-02-27,SP98,1.99,8026,61,7782,62,0,62
2026-02-28,E10,1.99,7479,2,7414,64,0,64
2026-02-28,Gazole,2.25,9435,0,9435,69,0,69
2026-02-28,SP98,1.99,8026,65,7772,62,0,62
2026-03-01,E10,1.99,7479,2,7411,64,0,64
2026-03-01,Gazole,2.25,9435,0,9435,69,0,69
2026-03-01,SP98,1.99,8026,65,7772,62,0,62
2026-03-02,E10,1.99,7482,1,7413,64,0,64
2026-03-02,Gazole,2.25,9436,0,9436,69,0,69
2026-03-02,SP98,1.99,8028,77,7722,62,1,61
2026-03-03,E10,1.99,7488,15,7379,64,0,64
2026-03-03,Gazole,2.25,9440,0,9440,69,0,69
2026-03-03,SP98,1.99,8031,217,7336,62,2,60
2026-03-04,E10,1.99,7493,33,7338,64,0,64
2026-03-04,Gazole,2.25,9443,0,9412,69,0,69
2026-03-04,SP98,1.99,8034,310,7108,62,2,59
2026-03-05,E10,1.99,7500,28,7346,64,0,64
2026-03-05,Gazole,2.25,9450,0,9420,69,0,69
2026-03-05,SP98,1.99,8037,334,6939,62,2,58
2026-03-06,E10,1.99,7508,66,7282,64,0,64
2026-03-06,Gazole,2.25,9455,0,9399,69,0,69
2026-03-06,SP98,1.99,8041,660,6465,62,10,49
2026-03-07,E10,1.99,7509,80,7259,64,0,64
2026-03-07,Gazole,2.25,9458,1,9368,69,0,69
2026-03-07,SP98,1.99,8043,872,6215,62,11,47
2026-03-08,E10,1.99,7509,80,7258,64,0,64
2026-03-08,Gazole,2.25,9458,1,9368,69,0,69
2026-03-08,SP98,1.99,8043,876,6200,62,11,46
2026-03-09,E10,1.99,7519,84,7221,64,0,64
2026-03-09,Gazole,2.25,9469,2,9364,69,0,69
2026-03-09,SP98,1.99,8052,1017,5914,62,10,44
2026-03-10,E10,1.99,7531,104,7170,64,3,61
2026-03-10,Gazole,2.25,9481,2,9338,69,0,69
2026-03-10,SP98,1.99,8060,1169,5359,62,10,39
2026-03-11,E10,1.99,7537,122,7121,64,3,61
2026-03-11,Gazole,2.25,9488,2,9381,69,0,69
2026-03-11,SP98,1.99,8066,1197,5144,62,10,37
2026-03-12,E10,1.99,7545,255,6959,64,4,60
2026-03-12,Gazole,2.25,9498,3,9369,69,0,69
2026-03-12,SP98,1.99,8077,1297,4982,62,18,28
2026-03-13,E10,1.99,7556,488,6639,64,6,56
2026-03-13,Gazole,2.25,9514,2,9362,69,0,68
2026-03-13,SP98,1.99,8089,1727,4364,62,23,20
2026-03-14,E10,1.99,7558,351,6752,64,3,59
2026-03-14,Gazole,2.25,9516,2,9362,69,0,68
2026-03-14,SP98,1.99,8090,1482,4580,62,22,21
2026-03-15,E10,1.99,7559,346,6757,64,3,59
2026-03-15,Gazole,2.25,9517,2,9362,69,0,68
2026-03-15,SP98,1.99,8091,1480,4562,62,22,21
2026-03-16,E10,1.99,7562,404,6673,64,5,56
2026-03-16,Gazole,2.25,9522,3,9364,69,0,68
2026-03-16,SP98,1.99,8092,1490,4218,62,22,15
2026-03-17,E10,1.99,7570,1031,5929,64,12,44
2026-03-17,Gazole,2.25,9532,4,9348,69,0,68
2026-03-17,SP98,1.99,8100,2056,3131,62,24,7
2026-03-18,E10,1.99,7577,1131,5745,64,12,42
2026-03-18,Gazole,2.25,9539,5,9301,69,0,68
2026-03-18,SP98,1.99,8104,2066,2804,62,23,6
2026-03-19,E10,1.99,7579,1160,5600,64,12,42
2026-03-19,Gazole,2.25,9543,8,9131,69,0,68
2026-03-19,SP98,1.99,8107,2075,2363,62,23,5
2026-03-20,E10,1.99,7581,1271,4949,64,13,38
2026-03-20,Gazole,2.25,9545,23,8815,69,0,68
2026-03-20,SP98,1.99,8109,2058,1475,62,23,3
2026-03-21,E10,1.99,7584,1546,4438,64,23,21
2026-03-21,Gazole,2.25,9547,33,8665,69,0,68
2026-03-21,SP98,1.99,8110,2061,1137,62,23,1
2026-03-22,E10,1.99,7584,1539,4400,64,23,21
2026-03-22,Gazole,2.25,9547,35,8626,69,0,68
2026-03-22,SP98,1.99,8110,2055,1113,62,22,1
2026-03-23,E10,1.99,7586,1571,3777,64,23,15
2026-03-23,Gazole,2.25,9550,61,7533,69,0,62
2026-03-23,SP98,1.99,8111,2000,641,62,23,0
2026-03-24,E10,1.99,7586,1192,3773,64,14,23
2026-03-24,Gazole,2.25,9550,63,6017,69,0,53
2026-03-24,SP98,1.99,8111,1963,383,62,21,0
2026-03-25,E10,1.99,7589,1573,3415,64,21,13
2026-03-25,Gazole,2.25,9558,74,5763,69,0,53
2026-03-25,SP98,1.99,8115,1955,302,62,21,0
2026-03-26,E10,1.99,7593,850,4390,64,11,30
2026-03-26,Gazole,2.25,9563,85,5848,69,0,52
2026-03-26,SP98,1.99,8117,1967,324,62,21,0
2026-03-27,E10,1.99,7595,1323,4193,64,13,26
2026-03-27,Gazole,2.25,9565,71,6351,69,0,54
2026-03-27,SP98,1.99,8119,1967,309,62,21,0
2026-03-28,E10,1.99,7596,1459,4122,64,16,23
2026-03-28,Gazole,2.25,9565,78,6383,69,0,50
2026-03-28,SP98,1.99,8119,1966,299,62,21,0
2026-03-29,E10,1.99,7595,1463,4112,64,16,23
2026-03-29,Gazole,2.25,9564,77,6370,69,0,50
2026-03-29,SP98,1.99,8118,1966,290,62,21,0
2026-03-30,E10,1.99,7598,1485,3990,64,16,22
2026-03-30,Gazole,2.25,9566,70,5724,69,0,41
2026-03-30,SP98,1.99,8120,1959,230,62,22,0
2026-03-31,E10,1.99,7606,1719,3309,64,22,11
2026-03-31,Gazole,2.25,9572,70,4674,69,0,30
2026-03-31,SP98,1.99,8121,1937,170,62,20,0
2026-04-01,E10,1.99,7612,1650,2913,64,23,6
2026-04-01,Gazole,2.25,9580,61,3819,69,0,28
2026-04-01,SP98,1.99,8129,1913,121,62,20,0
2026-04-02,E10,1.99,7618,1499,2869,64,20,7
2026-04-02,Gazole,2.25,9586,71,3581,69,0,28
2026-04-02,SP98,1.99,8132,1896,92,62,20,0
2026-04-03,E10,1.99,7618,1502,2800,64,20,11
2026-04-03,Gazole,2.25,9588,44,3037,69,0,26
2026-04-03,SP98,1.99,8133,1887,70,62,20,0
2026-04-04,E10,1.99,7618,1569,2652,64,20,10
2026-04-04,Gazole,2.25,9586,33,2776,69,0,25
2026-04-04,SP98,1.99,8132,1885,71,62,20,0
2026-04-05,E10,1.99,7615,1577,2634,64,20,10
2026-04-05,Gazole,2.25,9586,33,2750,69,0,25
2026-04-05,SP98,1.99,8132,1887,70,62,20,0
2026-04-06,E10,1.99,7615,1578,2617,64,20,10
2026-04-06,Gazole,2.25,9585,30,2734,69,0,25
2026-04-06,SP98,1.99,8132,1887,70,62,20,0
2026-04-07,E10,1.99,7617,1584,2346,64,20,11
2026-04-07,Gazole,2.25,9588,93,2423,69,1,23
2026-04-07,SP98,1.99,8133,1885,63,62,20,0
2026-04-08,E10,1.99,7623,1598,1975,64,21,3
2026-04-08,Gazole,2.25,9591,1407,1013,69,15,9
2026-04-08,SP98,1.99,8136,1886,61,62,20,0
2026-04-09,E10,1.99,7624,1156,2671,64,15,9
2026-04-09,Gazole,2.25,9595,1336,1314,69,15,11
2026-04-09,SP98,1.99,8135,1894,84,62,20,1
2026-04-10,E10,1.99,7624,1228,3264,64,15,22
2026-04-10,Gazole,2.25,9597,1682,1617,69,21,12
2026-04-10,SP98,1.99,8136,1900,82,62,20,1
2026-04-11,E10,1.99,7625,1272,3395,64,15,22
2026-04-11,Gazole,2.25,9598,1526,1993,69,15,20
2026-04-11,SP98,1.99,8137,1907,85,62,20,0
2026-04-12,E10,1.99,7625,1273,3409,64,15,22
2026-04-12,Gazole,2.25,9598,1522,1989,69,15,20
2026-04-12,SP98,1.99,8136,1907,79,62,20,0
2026-04-13,E10,1.99,7627,1280,3597,64,15,23
2026-04-13,Gazole,2.25,9601,1574,1886,69,15,14
2026-04-13,SP98,1.99,8140,1898,63,62,20,0
2026-04-14,E10,1.99,7628,1361,3553,64,15,26
2026-04-14,Gazole,2.25,9604,1991,1487,69,18,11
2026-04-14,SP98,1.99,8142,1894,56,62,20,0
2026-04-15,E10,1.99,7630,1226,3801,64,14,28
2026-04-15,Gazole,2.25,9605,1455,2403,69,16,12
2026-04-15,SP98,1.99,8143,1894,54,62,20,0
2026-04-16,E10,1.99,7630,1221,3972,64,13,29
2026-04-16,Gazole,2.25,9604,1149,3494,69,15,22
2026-04-16,SP98,1.99,8143,1894,60,62,20,0
2026-04-17,E10,1.99,7632,1085,4376,64,14,34
2026-04-17,Gazole,2.25,9606,1072,4552,69,14,32
2026-04-17,SP98,1.99,8144,1887,87,62,20,0
2026-04-18,E10,1.99,7633,697,4856,64,8,41
2026-04-18,Gazole,2.25,9606,671,5291,69,8,39
2026-04-18,SP98,1.99,8144,1621,368,62,20,0
2026-04-19,E10,1.99,7633,682,4877,64,7,42
2026-04-19,Gazole,2.25,9606,658,5325,69,7,40
2026-04-19,SP98,1.99,8144,1614,374,62,20,0
2026-04-20,E10,1.99,7634,626,5048,64,6,43
2026-04-20,Gazole,2.25,9608,548,5937,70,5,44
2026-04-20,SP98,1.99,8144,1611,386,62,20,0
2026-04-21,E10,1.99,7635,957,4832,64,11,40
2026-04-21,Gazole,2.25,9609,515,6507,70,4,51
2026-04-21,SP98,1.99,8146,1898,169,62,20,0
2026-04-22,E10,1.99,7650,1154,4726,65,11,41
2026-04-22,Gazole,2.25,9622,565,6829,70,6,51
2026-04-22,SP98,1.99,8161,1919,194,63,20,0
2026-04-23,E10,1.99,7650,1274,4556,65,12,40
2026-04-23,Gazole,2.25,9624,867,6734,70,14,44
2026-04-23,SP98,1.99,8161,1929,167,63,20,0
2026-04-24,E10,1.99,7652,1381,4195,65,13,34
